交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-06-13,199.0,204.61,205.42,196.32,3909.0,78700953.0,4.57,2.82,5.61,4.31
2023-06-14,205.0,201.0,206.0,198.35,3933.0,78957460.0,3.74,-1.76,-3.61,4.33
2023-06-15,206.0,205.8,219.88,204.51,8568.0,181350090.0,7.65,2.39,4.8,9.44
2023-06-16,208.11,214.9,218.98,203.66,7030.0,148808341.0,7.44,4.42,9.1,7.74
2023-06-19,214.56,223.42,228.8,212.99,8883.0,197747800.0,7.36,3.96,8.52,9.79
2023-06-20,152.0,148.42,152.99,142.21,12924.0,189447387.0,4.82,-33.57,-75.0,9.62
2023-06-21,146.99,142.3,150.0,141.0,9288.0,133749387.0,6.06,-4.12,-6.12,6.91
2023-06-26,141.09,134.0,142.95,129.79,10904.0,146923190.0,9.25,-5.83,-8.3,8.12
2023-06-27,132.22,133.4,133.97,130.25,3833.0,50755125.0,2.78,-0.45,-0.6,2.85
2023-06-28,132.1,130.06,132.8,124.37,9178.0,117746954.0,6.32,-2.5,-3.34,6.83
2023-06-29,129.08,129.4,131.49,128.22,3870.0,50429722.0,2.51,-0.51,-0.66,2.88
2023-06-30,128.5,130.63,133.1,127.32,6764.0,88347632.0,4.47,0.95,1.23,5.0
2023-07-03,130.01,130.88,134.87,125.15,8962.0,115785675.0,7.44,0.19,0.25,6.63
2023-07-04,130.02,133.2,134.62,128.3,4458.0,59313616.0,4.83,1.77,2.32,3.3
2023-07-05,132.0,133.19,134.8,130.2,5845.0,77480204.0,3.45,-0.01,-0.01,4.32
2023-07-06,131.6,129.8,134.55,128.88,6767.0,88696537.0,4.26,-2.55,-3.39,5.0
2023-07-07,128.5,128.55,129.51,125.8,3770.0,48073770.0,2.86,-0.96,-1.25,2.79
2023-07-10,129.49,127.05,129.49,126.31,4112.0,52367723.0,2.47,-1.17,-1.5,3.04
2023-07-11,127.86,127.03,127.86,125.11,3624.0,45808246.0,2.16,-0.02,-0.02,2.68
2023-07-12,127.0,123.98,127.62,123.77,4833.0,60588842.0,3.03,-2.4,-3.05,3.57
2023-07-13,125.0,124.88,125.66,123.68,3316.0,41322157.0,1.6,0.73,0.9,2.45
2023-07-14,125.1,125.9,128.32,124.4,4454.0,56363795.0,3.14,0.82,1.02,3.29
2023-07-17,126.28,129.86,132.47,125.54,5937.0,76877783.0,5.5,3.15,3.96,4.39
2023-07-18,129.0,127.63,131.58,127.05,3134.0,40366121.0,3.49,-1.72,-2.23,2.32
2023-07-19,128.18,130.0,131.9,126.55,5469.0,71026522.0,4.19,1.86,2.37,4.04
2023-07-20,130.0,129.28,134.43,128.94,6951.0,91616868.0,4.22,-0.55,-0.72,5.14
2023-07-21,129.0,126.48,130.0,124.23,5957.0,75438883.0,4.46,-2.17,-2.8,4.41
2023-07-24,125.96,121.0,128.4,120.29,5437.0,67407290.0,6.41,-4.33,-5.48,4.02
2023-07-25,121.23,122.3,123.39,119.57,7283.0,88485956.0,3.16,1.07,1.3,5.39
2023-07-26,122.18,120.39,122.18,119.37,3919.0,47259411.0,2.3,-1.56,-1.91,2.9
2023-07-27,120.0,118.83,120.52,118.76,3545.0,42354901.0,1.46,-1.3,-1.56,2.62
2023-07-28,118.8,120.62,121.71,114.38,5975.0,70583083.0,6.17,1.51,1.79,4.42
2023-07-31,119.79,122.7,123.04,119.02,4035.0,49125085.0,3.33,1.72,2.08,2.98
2023-08-01,125.03,128.0,128.82,121.0,7690.0,96687702.0,6.37,4.32,5.3,5.69
2023-08-02,126.2,128.21,129.0,126.0,2820.0,35952145.0,2.34,0.16,0.21,2.09
2023-08-03,127.0,128.77,129.77,126.25,2707.0,34825714.0,2.75,0.44,0.56,2.0
2023-08-04,128.11,129.11,129.7,127.96,3035.0,39066896.0,1.35,0.26,0.34,2.24
2023-08-07,128.94,126.35,129.43,125.14,3290.0,41644718.0,3.32,-2.14,-2.76,2.43
2023-08-08,126.3,126.78,130.88,126.0,3216.0,41064837.0,3.86,0.34,0.43,2.38
2023-08-09,126.1,124.19,127.6,122.98,3793.0,47270421.0,3.64,-2.04,-2.59,2.81
2023-08-10,124.02,122.27,124.18,120.21,3295.0,40112677.0,3.2,-1.55,-1.92,2.44
2023-08-11,122.88,117.76,122.88,117.52,3720.0,44397878.0,4.38,-3.69,-4.51,2.75
2023-08-14,117.17,115.42,117.6,113.3,4605.0,52928493.0,3.65,-1.99,-2.34,3.41
2023-08-15,116.5,118.2,120.01,112.12,6023.0,69778628.0,6.84,2.41,2.78,4.45
2023-08-16,117.0,112.6,117.0,111.88,4212.0,47967128.0,4.33,-4.74,-5.6,3.11
2023-08-17,112.38,114.64,115.65,110.6,2424.0,27493277.0,4.48,1.81,2.04,1.79
2023-08-18,114.0,114.55,118.88,114.0,3896.0,45385791.0,4.26,-0.08,-0.09,2.88
2023-08-21,113.6,114.45,117.46,112.68,3330.0,38361837.0,4.17,-0.09,-0.1,2.46
2023-08-22,114.8,116.65,119.0,112.15,3582.0,41400948.0,5.99,1.92,2.2,2.65
2023-08-23,116.0,114.23,116.66,113.6,2068.0,23886680.0,2.62,-2.07,-2.42,1.53
2023-08-24,116.54,111.13,116.54,111.12,2226.0,25244915.0,4.74,-2.71,-3.1,1.65
2023-08-25,110.6,105.2,110.89,105.08,4012.0,43231413.0,5.23,-5.34,-5.93,2.97
2023-08-28,116.41,111.33,121.52,111.22,15141.0,176424909.0,9.79,5.83,6.13,11.2
2023-08-29,112.3,120.95,121.8,109.27,7852.0,91856472.0,11.25,8.64,9.62,5.81
2023-08-30,124.23,132.4,132.59,123.0,17140.0,221769710.0,7.93,9.47,11.45,12.67
2023-08-31,131.17,131.25,133.9,130.0,6434.0,84722692.0,2.95,-0.87,-1.15,4.76
2023-09-01,130.0,125.88,132.47,123.88,11378.0,144854540.0,6.54,-4.09,-5.37,8.41
2023-09-04,125.5,124.93,125.87,122.35,6650.0,82637385.0,2.8,-0.75,-0.95,4.92
2023-09-05,126.42,124.03,126.59,121.8,3993.0,49556547.0,3.83,-0.72,-0.9,2.95
2023-09-06,123.5,126.21,126.86,121.33,5201.0,64662585.0,4.46,1.76,2.18,3.85
2023-09-07,125.81,122.8,127.8,122.79,4389.0,54782499.0,3.97,-2.7,-3.41,3.25
2023-09-08,121.03,127.39,128.57,121.03,6155.0,77452191.0,6.14,3.74,4.59,4.55
2023-09-11,128.0,128.4,128.7,125.8,4665.0,59450283.0,2.28,0.79,1.01,3.45
2023-09-12,127.13,129.49,130.93,126.06,5850.0,75256796.0,3.79,0.85,1.09,4.33
2023-09-13,129.98,128.24,129.98,124.05,4515.0,57145585.0,4.58,-0.97,-1.25,3.34
2023-09-14,127.93,126.24,129.08,125.0,2812.0,35617314.0,3.18,-1.56,-2.0,2.08
2023-09-15,126.5,125.73,127.0,123.99,2249.0,28199852.0,2.38,-0.4,-0.51,1.66
2023-09-18,123.44,122.66,125.68,121.64,3562.0,43952697.0,3.21,-2.44,-3.07,2.63
2023-09-19,122.35,120.76,122.35,119.36,2305.0,27738920.0,2.44,-1.55,-1.9,1.7
2023-09-20,120.76,118.97,120.76,116.47,2003.0,23806312.0,3.55,-1.48,-1.79,1.48
2023-09-21,117.71,115.84,118.89,115.56,2106.0,24616609.0,2.8,-2.63,-3.13,1.56
2023-09-22,115.78,120.99,121.29,114.72,2672.0,31609455.0,5.67,4.45,5.15,1.98
2023-09-25,121.4,122.68,126.96,121.0,3304.0,40562742.0,4.93,1.4,1.69,2.44
2023-09-26,122.83,129.98,132.3,121.5,8075.0,104302022.0,8.8,5.95,7.3,5.97
2023-09-27,128.4,129.3,131.02,128.4,4275.0,55364026.0,2.02,-0.52,-0.68,3.16
2023-09-28,128.74,129.51,130.58,127.93,2014.0,26045309.0,2.05,0.16,0.21,1.49
2023-10-09,129.9,126.02,130.5,125.39,1871.0,23802612.0,3.95,-2.69,-3.49,1.38
2023-10-10,126.0,127.3,127.75,125.58,2003.0,25417877.0,1.72,1.02,1.28,1.48
2023-10-11,127.0,125.25,127.87,124.33,2247.0,28279913.0,2.78,-1.61,-2.05,1.66
2023-10-12,125.28,122.65,125.28,121.22,2163.0,26482192.0,3.24,-2.08,-2.6,1.6
2023-10-13,121.37,119.84,121.51,118.01,2198.0,26277850.0,2.85,-2.29,-2.81,1.63
2023-10-16,121.5,114.0,121.85,113.89,2658.0,30761664.0,6.64,-4.87,-5.84,1.97
2023-10-17,115.1,110.62,115.1,109.23,4198.0,46698061.0,5.15,-2.96,-3.38,3.1
2023-10-18,109.52,109.18,112.85,106.66,9632.0,105223476.0,5.6,-1.3,-1.44,6.68
2023-10-19,107.58,108.33,112.01,107.01,3439.0,37664942.0,4.58,-0.78,-0.85,2.38
2023-10-20,107.46,106.24,108.92,105.75,3335.0,35588013.0,2.93,-1.93,-2.09,2.31
2023-10-23,106.25,101.73,107.97,101.32,4717.0,48547863.0,6.26,-4.25,-4.51,3.27
2023-10-24,101.73,104.39,106.98,100.81,3783.0,39397029.0,6.07,2.61,2.66,2.62
2023-10-25,104.0,106.6,108.29,104.0,3135.0,33344130.0,4.11,2.12,2.21,2.17
2023-10-26,107.69,106.9,107.69,104.6,1654.0,17515196.0,2.9,0.28,0.3,1.15
2023-10-27,106.79,110.78,111.1,104.68,3699.0,40132918.0,6.01,3.63,3.88,2.56
2023-10-30,110.78,115.52,116.38,108.12,4553.0,51484315.0,7.46,4.28,4.74,3.16
2023-10-31,114.23,110.79,115.08,110.17,4682.0,52184375.0,4.25,-4.09,-4.73,3.25
2023-11-01,111.11,107.27,111.11,106.0,5599.0,60267218.0,4.61,-3.18,-3.52,3.88
2023-11-02,107.42,105.68,108.47,104.95,2290.0,24375951.0,3.28,-1.48,-1.59,1.59
2023-11-03,106.49,110.79,111.2,105.68,3499.0,38139795.0,5.22,4.84,5.11,2.43
2023-11-06,110.94,114.58,118.29,110.94,5343.0,61288480.0,6.63,3.42,3.79,3.7
2023-11-07,114.5,113.36,115.49,111.7,3265.0,36923148.0,3.31,-1.06,-1.22,2.26
2023-11-08,112.0,114.51,117.68,112.0,3723.0,42815268.0,5.01,1.01,1.15,2.58
2023-11-09,114.51,114.53,115.42,113.05,2456.0,28133087.0,2.07,0.02,0.02,1.7
2023-11-10,114.63,114.18,115.0,112.8,1987.0,22622944.0,1.92,-0.31,-0.35,1.38
2023-11-13,113.51,116.68,117.38,113.51,2611.0,30317223.0,3.39,2.19,2.5,1.81
2023-11-14,115.99,121.28,121.5,115.99,5091.0,60851526.0,4.72,3.94,4.6,3.53
2023-11-15,123.0,121.06,123.0,118.05,4020.0,48252876.0,4.08,-0.18,-0.22,2.79
2023-11-16,121.9,119.31,121.9,117.65,2743.0,32706660.0,3.51,-1.45,-1.75,1.9
2023-11-17,119.33,119.36,120.37,117.36,2595.0,30764020.0,2.52,0.04,0.05,1.8
2023-11-20,120.01,127.5,127.5,118.23,7154.0,89350490.0,7.77,6.82,8.14,4.96
2023-11-21,127.43,125.0,128.0,123.23,4498.0,56390065.0,3.74,-1.96,-2.5,3.12
2023-11-22,126.06,122.45,126.99,121.52,3261.0,40280383.0,4.38,-2.04,-2.55,2.26
2023-11-23,121.58,125.2,126.0,120.58,3320.0,40931435.0,4.43,2.25,2.75,2.3
2023-11-24,125.15,119.8,125.15,119.03,4535.0,54733656.0,4.89,-4.31,-5.4,3.14
2023-11-27,120.09,119.6,121.32,119.21,1159.0,13917516.0,1.76,-0.17,-0.2,0.8
2023-11-28,119.35,120.6,121.61,117.42,2278.0,27326220.0,3.5,0.84,1.0,1.58
2023-11-29,119.64,119.82,121.22,118.94,1769.0,21303692.0,1.89,-0.65,-0.78,1.23
2023-11-30,119.69,121.67,122.34,117.14,3167.0,37790143.0,4.34,1.54,1.85,2.2
2023-12-01,121.18,123.43,124.72,119.55,2254.0,27505666.0,4.25,1.45,1.76,1.56
2023-12-04,123.0,124.38,127.97,121.84,3655.0,45800159.0,4.97,0.77,0.95,2.53
2023-12-05,123.12,123.56,126.28,122.88,2249.0,28070560.0,2.73,-0.66,-0.82,1.56
2023-12-06,124.58,122.48,124.8,119.3,2758.0,33827041.0,4.45,-0.87,-1.08,1.91
2023-12-07,123.7,131.39,133.9,123.46,11628.0,152138312.0,8.52,7.27,8.91,8.06
2023-12-08,130.89,130.7,134.8,129.9,5949.0,78666176.0,3.73,-0.53,-0.69,4.12
2023-12-11,130.3,135.98,137.97,127.9,8639.0,115603170.0,7.7,4.04,5.28,5.99
2023-12-12,137.1,133.27,139.44,131.18,6964.0,93022837.0,6.07,-1.99,-2.71,4.83
2023-12-13,133.97,136.5,144.9,129.3,10733.0,147835170.0,11.71,2.42,3.23,7.44
2023-12-14,136.0,130.4,136.5,130.01,6714.0,88436733.0,4.75,-4.47,-6.1,4.65
2023-12-15,132.36,134.83,135.99,127.16,5302.0,70947538.0,6.77,3.4,4.43,3.68
2023-12-18,133.0,131.75,134.8,131.13,1877.0,24830918.0,2.72,-2.28,-3.08,1.3
2023-12-19,133.33,132.4,136.5,129.51,3979.0,52993467.0,5.31,0.49,0.65,2.76
2023-12-20,131.39,130.61,133.0,130.21,1110.0,14602708.0,2.11,-1.35,-1.79,0.77
2023-12-21,132.99,132.18,133.5,129.59,3405.0,44683136.0,2.99,1.2,1.57,2.36
2023-12-22,132.19,131.09,132.25,129.6,2073.0,27114271.0,2.0,-0.82,-1.09,1.44
2023-12-25,134.96,133.3,139.0,132.55,3264.0,44261006.0,4.92,1.69,2.21,2.26
2023-12-26,132.53,131.68,134.6,130.3,2063.0,27139685.0,3.23,-1.22,-1.62,1.43
2023-12-27,132.99,131.76,133.0,130.39,1502.0,19739602.0,1.98,0.06,0.08,1.04
2023-12-28,130.58,134.8,135.0,130.0,3407.0,45361894.0,3.79,2.31,3.04,2.36
2023-12-29,134.8,136.75,137.75,130.3,5748.0,76873265.0,5.53,1.45,1.95,3.98
2024-01-02,136.0,132.0,136.6,131.88,2469.0,32845901.0,3.45,-3.47,-4.75,1.71
2024-01-03,130.81,129.98,132.84,129.03,2566.0,33489275.0,2.89,-1.53,-2.02,1.77
2024-01-04,130.15,127.7,130.15,126.1,3016.0,38495646.0,3.12,-1.75,-2.28,2.08
2024-01-05,127.67,125.27,128.63,123.18,2963.0,37173170.0,4.27,-1.9,-2.43,2.05
2024-01-08,124.39,121.8,124.88,120.85,1528.0,18689819.0,3.22,-2.77,-3.47,1.06
2024-01-09,122.86,121.65,122.86,118.18,2370.0,28633791.0,3.84,-0.12,-0.15,1.64
2024-01-10,118.22,118.88,119.66,115.18,4063.0,47705404.0,3.68,-2.28,-2.77,2.81
2024-01-11,119.19,118.84,120.83,117.6,1497.0,17880874.0,2.72,-0.03,-0.04,1.04
2024-01-12,118.79,118.42,120.26,117.5,1092.0,12987273.0,2.32,-0.35,-0.42,0.75
2024-01-15,117.69,115.3,119.27,115.09,2015.0,23482561.0,3.53,-2.63,-3.12,1.39
2024-01-16,115.23,114.82,115.57,112.25,1058.0,12061457.0,2.88,-0.42,-0.48,0.73
2024-01-17,113.86,114.58,117.0,113.0,1896.0,21849271.0,3.48,-0.21,-0.24,1.31
2024-01-18,112.67,115.49,117.39,110.01,2201.0,24750923.0,6.44,0.79,0.91,1.52
2024-01-19,115.55,108.54,115.56,108.54,2656.0,29503548.0,6.08,-6.02,-6.95,1.84
2024-01-22,106.72,101.9,108.88,101.68,3164.0,33228744.0,6.63,-6.12,-6.64,2.19
2024-01-23,99.88,103.03,104.49,99.39,2865.0,29062962.0,5.0,1.11,1.13,1.98
2024-01-24,103.8,104.5,104.59,101.05,1344.0,13842099.0,3.44,1.43,1.47,0.93
2024-01-25,103.09,104.68,108.08,101.84,2746.0,28835043.0,5.97,0.17,0.18,1.9
2024-01-26,105.67,104.71,106.67,103.88,1421.0,14963848.0,2.67,0.03,0.03,0.98
2024-01-29,105.8,102.32,106.55,100.48,1740.0,17851024.0,5.8,-2.28,-2.39,1.2
2024-01-30,101.0,102.6,104.44,100.15,2325.0,23892997.0,4.19,0.27,0.28,1.61
2024-01-31,100.0,98.0,101.7,96.11,2536.0,25008287.0,5.45,-4.48,-4.6,1.75
2024-02-01,98.45,93.01,98.45,93.01,2122.0,20242687.0,5.55,-5.09,-4.99,1.47
2024-02-02,94.38,86.64,94.38,84.06,2086.0,18472711.0,11.1,-6.85,-6.37,1.44
2024-02-05,86.46,83.02,86.46,72.2,3202.0,25589112.0,16.46,-4.18,-3.62,2.23
2024-02-06,82.88,85.4,87.92,78.08,3221.0,26959076.0,11.85,2.87,2.38,2.24
2024-02-07,85.43,85.99,87.77,78.67,5740.0,47891238.0,10.66,0.69,0.59,3.99
2024-02-08,84.28,91.89,92.99,84.25,2975.0,26689807.0,10.16,6.86,5.9,2.07
2024-02-19,91.89,92.37,94.85,89.63,2954.0,27032462.0,5.68,0.52,0.48,2.05
2024-02-20,90.54,89.63,91.0,85.62,3676.0,32395054.0,5.82,-2.97,-2.74,2.56
2024-02-21,91.5,96.43,106.17,91.5,9754.0,94165618.0,16.37,7.59,6.8,6.78
2024-02-22,93.78,95.4,97.43,93.7,6147.0,58970387.0,3.87,-1.07,-1.03,4.27
2024-02-23,96.26,101.0,103.49,95.41,6794.0,67762589.0,8.47,5.87,5.6,4.72
2024-02-26,109.98,105.76,109.99,101.12,8388.0,89583790.0,8.78,4.71,4.76,5.83
2024-02-27,106.0,112.1,117.58,104.2,10330.0,116446096.0,12.65,5.99,6.34,7.18
2024-02-28,112.55,101.83,114.28,101.83,11492.0,122384330.0,11.11,-9.16,-10.27,7.99
2024-02-29,99.91,105.87,106.66,99.21,5839.0,60886058.0,7.32,3.97,4.04,4.06
2024-03-01,106.0,106.93,108.9,103.18,4964.0,52682989.0,5.4,1.0,1.06,3.45
2024-03-04,107.0,112.44,112.9,102.55,7486.0,80290804.0,9.68,5.15,5.51,5.21
2024-03-05,109.99,106.9,110.99,106.47,4852.0,52363669.0,4.02,-4.93,-5.54,3.37
2024-03-06,105.55,106.43,107.9,103.04,3140.0,33290691.0,4.55,-0.44,-0.47,2.18
2024-03-07,106.55,101.7,108.99,101.6,4401.0,46022073.0,6.94,-4.44,-4.73,3.06
2024-03-08,101.02,101.88,102.55,98.69,6024.0,60603941.0,3.8,0.18,0.18,4.19
2024-03-11,101.8,101.95,102.87,100.35,3017.0,30691060.0,2.47,0.07,0.07,2.1
2024-03-12,102.0,102.99,103.82,100.23,5301.0,54235723.0,3.52,1.02,1.04,3.69
2024-03-13,102.99,103.35,104.86,102.36,4358.0,45099471.0,2.43,0.35,0.36,3.03
2024-03-14,104.0,100.01,105.0,97.2,5239.0,52724157.0,7.55,-3.23,-3.34,3.64
2024-03-15,98.01,101.82,101.9,98.01,3824.0,38360018.0,3.89,1.81,1.81,2.66
2024-03-18,103.0,110.1,110.55,101.18,14271.0,153316809.0,9.2,8.13,8.28,9.92
2024-03-19,109.3,106.4,112.38,106.0,7543.0,81714066.0,5.79,-3.36,-3.7,5.24
2024-03-20,106.0,112.2,113.62,105.8,12109.0,134767052.0,7.35,5.45,5.8,8.42
2024-03-21,112.92,117.21,121.38,112.92,15598.0,183981410.0,7.54,4.47,5.01,10.84
2024-03-22,116.86,115.19,118.76,113.89,8010.0,92729393.0,4.15,-1.72,-2.02,5.57
2024-03-25,117.01,108.68,117.72,108.18,5852.0,65288616.0,8.28,-5.65,-6.51,4.07
2024-03-26,108.31,103.95,109.0,102.76,6002.0,63308060.0,5.74,-4.35,-4.73,4.17
2024-03-27,103.66,95.15,103.66,95.0,8092.0,79227962.0,8.33,-8.47,-8.8,5.63
2024-03-28,94.15,96.95,99.0,94.15,7573.0,73287749.0,5.1,1.89,1.8,5.27
2024-03-29,96.35,95.76,96.39,92.4,4869.0,46030364.0,4.12,-1.23,-1.19,3.39
2024-04-01,95.76,98.3,99.8,95.6,5510.0,54135734.0,4.39,2.65,2.54,3.83
2024-04-02,97.19,93.95,98.18,93.57,4140.0,39315169.0,4.69,-4.43,-4.35,2.88
2024-04-03,93.98,89.0,94.83,87.5,8709.0,77914002.0,7.8,-5.27,-4.95,6.06
2024-04-08,89.9,86.86,89.9,85.4,3680.0,32036978.0,5.06,-2.4,-2.14,2.56
2024-04-09,86.86,87.89,88.34,86.28,2572.0,22542125.0,2.37,1.19,1.03,1.79
2024-04-10,87.31,84.7,88.08,83.5,3410.0,29032020.0,5.21,-3.63,-3.19,2.37
2024-04-11,83.6,83.55,87.2,82.3,3837.0,32702340.0,5.79,-1.36,-1.15,2.67
2024-04-12,83.67,80.82,84.2,80.82,4280.0,35086993.0,4.05,-3.27,-2.73,2.98
2024-04-15,79.99,77.98,81.49,75.4,6052.0,47084510.0,7.54,-3.51,-2.84,4.21
2024-04-16,78.65,73.07,78.81,73.01,4721.0,35229635.0,7.44,-6.3,-4.91,3.28
2024-04-17,73.35,76.35,77.3,73.3,4565.0,34697504.0,5.47,4.49,3.28,3.17
2024-04-18,77.0,80.59,83.8,76.35,7875.0,63749021.0,9.76,5.55,4.24,2.52
2024-04-19,80.79,79.46,81.6,77.73,4336.0,34455540.0,4.8,-1.4,-1.13,1.38
2024-04-22,79.46,80.81,82.93,78.31,2990.0,24184946.0,5.81,1.7,1.35,0.96
2024-04-23,80.83,82.53,83.22,80.0,3979.0,32665137.0,3.98,2.13,1.72,1.27
2024-04-24,82.27,83.72,84.47,81.79,3973.0,33177003.0,3.25,1.44,1.19,1.27
2024-04-25,83.44,83.15,84.28,82.19,3803.0,31618483.0,2.5,-0.68,-0.57,1.21
2024-04-26,82.19,83.66,84.74,81.79,5379.0,44904478.0,3.55,0.61,0.51,1.72
2024-04-29,84.73,88.02,88.44,84.73,6360.0,55429067.0,4.43,5.21,4.36,2.03
2024-04-30,87.3,85.01,88.02,85.0,6178.0,53111512.0,3.43,-3.42,-3.01,1.97
2024-05-06,86.0,85.17,86.72,84.98,8656.0,74086390.0,2.05,0.19,0.16,2.76
2024-05-07,84.93,87.09,87.47,84.11,9535.0,82019461.0,3.95,2.25,1.92,3.05
2024-05-08,87.53,85.79,87.82,85.79,4769.0,41441022.0,2.33,-1.49,-1.3,1.52
2024-05-09,85.65,93.0,95.66,84.96,17621.0,162042563.0,12.47,8.4,7.21,5.63
2024-05-10,93.0,91.17,93.93,88.66,9686.0,87998767.0,5.67,-1.97,-1.83,3.09
2024-05-13,89.09,89.9,93.22,88.01,4713.0,42912294.0,5.71,-1.39,-1.27,1.51
2024-05-14,89.9,92.8,94.76,89.9,6708.0,62738914.0,5.41,3.23,2.9,2.14
2024-05-15,92.77,88.0,92.77,88.0,6468.0,58024183.0,5.14,-5.17,-4.8,2.07
2024-05-16,88.82,87.9,90.14,87.06,3199.0,28392225.0,3.5,-0.11,-0.1,1.02
2024-05-17,87.9,90.88,91.95,87.2,5057.0,45760958.0,5.4,3.39,2.98,1.62
2024-05-20,90.18,89.09,92.98,88.31,4876.0,44155694.0,5.14,-1.97,-1.79,1.56
2024-05-21,89.5,86.9,89.76,86.9,3934.0,34500937.0,3.21,-2.46,-2.19,1.26
2024-05-22,87.59,86.0,87.63,84.08,8082.0,68877976.0,4.09,-1.04,-0.9,2.58
2024-05-23,85.89,83.43,86.21,83.35,4121.0,34753592.0,3.33,-2.99,-2.57,1.32
2024-05-24,84.3,81.8,84.98,81.0,4971.0,41164249.0,4.77,-1.95,-1.63,1.59
2024-05-27,81.8,80.69,81.8,78.16,8219.0,65821313.0,4.45,-1.36,-1.11,2.63
2024-05-28,80.71,78.7,82.48,78.4,5772.0,46145308.0,5.06,-2.47,-1.99,1.84
2024-05-29,78.92,78.73,81.8,78.71,5702.0,45827420.0,3.93,0.04,0.03,1.82
2024-05-30,78.78,80.57,81.69,77.18,4715.0,37648422.0,5.73,2.34,1.84,1.51
2024-05-31,80.57,81.56,82.66,80.5,3975.0,32558217.0,2.68,1.23,0.99,1.27
